image name;label
cam3_f2023-07-04T05:00:28.688Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-04T05:00:28.688Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-04T05:00:28.688Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-04T05:00:28.688Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-04T05:00:28.688Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-04T05:00:28.688Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-04T10:30:32.328Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-04T10:30:32.328Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-04T10:30:32.328Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-05T05:00:32.254Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-05T05:00:32.254Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-05T05:00:32.254Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-05T10:30:29.750Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-05T10:30:29.750Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-05T10:30:29.750Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-06T05:00:27.491Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-06T05:00:27.491Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-06T05:00:27.491Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-06T10:30:31.403Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-06T10:30:31.403Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-06T10:30:31.403Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-07T05:00:28.163Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-07T05:00:28.163Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-07T05:00:28.163Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-07T10:30:26.035Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-07T10:30:26.035Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-07T10:30:26.035Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-08T05:00:28.482Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-08T05:00:28.482Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-08T05:00:28.482Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-08T10:30:32.263Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-08T10:30:32.263Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-08T10:30:32.263Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-09T05:00:26.794Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-09T05:00:26.794Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-09T05:00:26.794Z.jpg_9.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_0.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_1.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_10.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_11.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_12.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_2.png;Stage-3_Concrete-1
cam3_f2023-07-09T10:30:30.958Z.jpg_3.png;Stage-3_Concrete-1
cam3_f2023-07-09T10:30:30.958Z.jpg_4.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_5.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_6.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_7.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_8.png;Stage-6_Soil
cam3_f2023-07-09T10:30:30.958Z.jpg_9.png;Stage-6_Soil
cam4_f2023-05-30T17:00:35.232Z.jpg_0.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_1.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_11.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_14.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_15.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_16.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_17.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_2.png;Stage-0_Screed
cam4_f2023-05-30T17:00:35.232Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_21.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_3.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_4.png;Stage-0_Screed
cam4_f2023-05-30T17:00:35.232Z.jpg_5.png;Stage-0_Screed
cam4_f2023-05-30T17:00:35.232Z.jpg_6.png;Stage-0_Screed
cam4_f2023-05-30T17:00:35.232Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-05-30T17:00:35.232Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_0.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_1.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_11.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_14.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_15.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_16.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_17.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_2.png;Stage-0_Screed
cam4_f2023-05-31T17:00:30.104Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_21.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_3.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_4.png;Stage-0_Screed
cam4_f2023-05-31T17:00:30.104Z.jpg_5.png;Stage-0_Screed
cam4_f2023-05-31T17:00:30.104Z.jpg_6.png;Stage-0_Screed
cam4_f2023-05-31T17:00:30.104Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-05-31T17:00:30.104Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_0.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_1.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_11.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_14.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_15.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_16.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_17.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_2.png;Stage-0_Screed
cam4_f2023-06-01T17:00:31.263Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_21.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_3.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_4.png;Stage-0_Screed
cam4_f2023-06-01T17:00:31.263Z.jpg_5.png;Stage-0_Screed
cam4_f2023-06-01T17:00:31.263Z.jpg_6.png;Stage-0_Screed
cam4_f2023-06-01T17:00:31.263Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-06-01T17:00:31.263Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_0.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_1.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_11.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_14.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_15.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_16.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_17.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_2.png;Stage-0_Screed
cam4_f2023-06-02T17:00:30.143Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_21.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_3.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_4.png;Stage-0_Screed
cam4_f2023-06-02T17:00:30.143Z.jpg_5.png;Stage-0_Screed
cam4_f2023-06-02T17:00:30.143Z.jpg_6.png;Stage-0_Screed
cam4_f2023-06-02T17:00:30.143Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-06-02T17:00:30.143Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_0.png;Stage-2_Formwork-1
cam4_f2023-06-03T17:00:30.113Z.jpg_1.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_11.png;Stage-2_Formwork-1
cam4_f2023-06-03T17:00:30.113Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_14.png;Stage-2_Formwork-1
cam4_f2023-06-03T17:00:30.113Z.jpg_15.png;Stage-2_Formwork-1
cam4_f2023-06-03T17:00:30.113Z.jpg_16.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_17.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_2.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_21.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_3.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_4.png;Stage-0_Screed
cam4_f2023-06-03T17:00:30.113Z.jpg_5.png;Stage-0_Screed
cam4_f2023-06-03T17:00:30.113Z.jpg_6.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-06-03T17:00:30.113Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_0.png;Stage-2_Formwork-1
cam4_f2023-06-04T17:00:39.336Z.jpg_1.png;Stage-2_Formwork-1
cam4_f2023-06-04T17:00:39.336Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_11.png;Stage-2_Formwork-1
cam4_f2023-06-04T17:00:39.336Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_14.png;Stage-2_Formwork-1
cam4_f2023-06-04T17:00:39.336Z.jpg_15.png;Stage-2_Formwork-1
cam4_f2023-06-04T17:00:39.336Z.jpg_16.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_17.png;Stage-2_Formwork-1
cam4_f2023-06-04T17:00:39.336Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_2.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_21.png;Stage-2_Formwork-1
cam4_f2023-06-04T17:00:39.336Z.jpg_3.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_4.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_5.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_6.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-06-04T17:00:39.336Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_0.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_1.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_11.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_14.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_15.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_16.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_17.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_2.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_21.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_3.png;Stage-2_Formwork-1
cam4_f2023-06-05T17:00:32.953Z.jpg_4.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_5.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_6.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-06-05T17:00:32.953Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_0.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_1.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_11.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_14.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_15.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_16.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_17.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_18.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_19.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_2.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_20.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_21.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_3.png;Stage-2_Formwork-1
cam4_f2023-06-06T17:00:32.372Z.jpg_4.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_5.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_6.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_7.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_8.png;Stage-1_Rebar
cam4_f2023-06-06T17:00:32.372Z.jpg_9.png;Stage-1_Rebar
cam4_f2023-06-07T17:00:30.380Z.jpg_0.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_1.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_10.png;Stage-1_Rebar
cam4_f2023-06-07T17:00:30.380Z.jpg_11.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_12.png;Stage-1_Rebar
cam4_f2023-06-07T17:00:30.380Z.jpg_13.png;Stage-1_Rebar
cam4_f2023-06-07T17:00:30.380Z.jpg_14.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_15.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_16.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_17.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_18.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_19.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_2.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_20.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_21.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_3.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_4.png;Stage-2_Formwork-1
cam4_f2023-06-07T17:00:30.380Z.jpg_5.png;Stage-2_Formwork-1
